剧本,脚本
寄卖,寄售
几乎,简直
鲸波怒浪,惊涛骇浪
嫁奁,嫁妆
浃髓沦肌,浃髓沦肌
江河日下,江流日下
家属,眷属
浇漓,浇薄
家反宅乱,家烦宅乱
假定,假设
家境,家景
捐募,捐献
剪草除根,翦草除根
间隙,间隔
精准,精确
继而,进而
疾言倨色,疾言遽色
舅父,舅舅
精雕细琢,镌脾琢肾
家徒四壁,家贫如洗
借约,借据
讥嘲,讥诮
交往,交易
将错就错,积非成是
僦居,僦屋
决定,决策
剿灭,剿除
井井有序,井井有绪
藉端,借端
疥癞之疾,疥癣之疾
脚色,角色
见教,见示
举动,举措
今世,今生
将遇良才,将遇良材
君子之交,君子之交淡如水
祭奠,敬拜
诘责,诘难
交加,交集
减慢,降速
斤斤计较,鸡虫得失
九关虎豹,九阍虎豹
敬爱,敬服
皆大欢喜,尽如人意
颊上三毛,颊上三毫
骄傲,骄横
降心相随,降心相从
借使,假若
嘉奖,嘉勉
精摹细琢,精雕细刻
家支,家谱
戟指嚼舌,戟指怒目
检测,检查
急功近利,急于求成
佳兆,吉兆
将机就计,将计就计
均摊,均派
进退无路,进退无门
矫健,矫捷
局面,局势
锦心绣口,锦心绣腹
金相玉式,金相玉映
孑然一身,孑然
贱人,贱货
节令,季节
积土成山,积年累月
诀窍,诀要
紧张,急急
节奏,节律
窘况,窘态
径情直行,径情直遂
阶层,阶级
僵持,坚持
赍志而殁,赍志而没
结拜,结义
渐至佳境,渐入佳境
交纳,缴纳
近在咫尺,近在眉睫
惊涛巨浪,惊涛怒浪
家喻户晓,家弦户诵
简约,简单
绝圣弃智,绝圣弃知
接壤,交界
借尸还阳,借尸还魂
搢绅之士,搢绅先生
聚米为山,聚米为谷
